,DATE,STREET1,STREET2,DISTRICT,LATITUDE,LONGITUDE,TRAFFCTL,VISIBILITY,LIGHT,RDSFCOND,ACCLASS,IMPACTYPE,INVTYPE,INVAGE,INJURY,NEIGHBOURHOOD_158
16351,2020-02-29 10:00:00,FINCH AVE W,SILVERSTONE DR,Etobicoke York,43.735945,-79.594913,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,30 to 34,,West Humber-Clairville
16352,2020-02-29 10:00:00,FINCH AVE W,SILVERSTONE DR,Etobicoke York,43.735945,-79.594913,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,West Humber-Clairville
16353,2020-03-01 10:00:00,WILSON AVE,PETHERHILL  AVE,North York,43.724547,-79.491039,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Driver,35 to 39,,Oakdale-Beverley Heights
16354,2020-03-01 10:00:00,WILSON AVE,PETHERHILL  AVE,North York,43.724547,-79.491039,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Passenger,50 to 54,Major,Oakdale-Beverley Heights
16355,2020-03-02 10:00:00,GERRARD ST E,BLANTYRE AVE,Scarborough,43.68738,-79.283931,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Birchcliffe-Cliffside
16356,2020-03-02 10:00:00,GERRARD ST E,BLANTYRE AVE,Scarborough,43.68738,-79.283931,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Birchcliffe-Cliffside
16357,2020-03-02 10:00:00,KEELE ST,ST REGIS CRES,North York,43.754439,-79.488719,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,York University Heights
16358,2020-03-02 10:00:00,KEELE ST,ST REGIS CRES,North York,43.754439,-79.488719,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,York University Heights
16359,2020-03-03 10:00:00,GERRARD ST E,NORWOOD RD,Toronto and East York,43.683299,-79.302806,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,East End-Danforth
16360,2020-03-03 10:00:00,GERRARD ST E,NORWOOD RD,Toronto and East York,43.683299,-79.302806,Pedestrian Crossover,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,East End-Danforth
16361,2020-03-03 10:00:00,BLOOR ST W,BRENTWOOD RD S,Etobicoke York,43.646804,-79.513545,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Stonegate-Queensway
16362,2020-03-03 10:00:00,BLOOR ST W,BRENTWOOD RD S,Etobicoke York,43.646804,-79.513545,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,5 to 9,,Stonegate-Queensway
16363,2020-03-03 10:00:00,BLOOR ST W,BRENTWOOD RD S,Etobicoke York,43.646804,-79.513545,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Stonegate-Queensway
16364,2020-03-03 10:00:00,SCARLETT RD,EDENBRIDGE DR,Etobicoke York,43.680697,-79.508807,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,65 to 69,,Edenbridge-Humber Valley
16365,2020-03-03 10:00:00,SCARLETT RD,EDENBRIDGE DR,Etobicoke York,43.680697,-79.508807,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Major,Edenbridge-Humber Valley
16366,2020-03-03 10:00:00,SCARLETT RD,EDENBRIDGE DR,Etobicoke York,43.680697,-79.508807,Traffic Signal,Clear,Dark,Wet,Non-Fatal Injury,Turning Movement,Driver,50 to 54,,Edenbridge-Humber Valley
16367,2020-03-06 10:00:00,GERRARD ST E,MAIN ST,Toronto and East York,43.683879,-79.300121,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,East End-Danforth
16368,2020-03-06 10:00:00,GERRARD ST E,MAIN ST,Toronto and East York,43.683879,-79.300121,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,East End-Danforth
16369,2020-03-07 10:00:00,HUMBER BLVD,LOUVAIN ST,Etobicoke York,43.68056,-79.482097,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Driver,40 to 44,Major,Rockcliffe-Smythe
16370,2020-03-07 10:00:00,HUMBER BLVD,LOUVAIN ST,Etobicoke York,43.68056,-79.482097,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Other,Passenger,60 to 64,Minor,Rockcliffe-Smythe
16371,2020-03-08 09:00:00,NORTH BONNINGTON AVE,ZENITH DR,Scarborough,43.712298,-79.264369,No Control,Clear,Daylight,Wet,Fatal,Other,Motorcycle Driver,20 to 24,Fatal,Clairlea-Birchmount
16372,2020-03-10 08:00:00,ST CLAIR AVE W,CHRISTIE ST,Toronto and East York,43.681639,-79.425678,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Wychwood
16373,2020-03-10 08:00:00,ST CLAIR AVE W,CHRISTIE ST,Toronto and East York,43.681639,-79.425678,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Major,Wychwood
16374,2020-03-10 08:00:00,FRONT ST E,PARLIAMENT ST,Toronto and East York,43.651496,-79.362697,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,St Lawrence-East Bayfront-The Islands
16375,2020-03-10 08:00:00,FRONT ST E,PARLIAMENT ST,Toronto and East York,43.651496,-79.362697,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,St Lawrence-East Bayfront-The Islands
16376,2020-03-13 08:00:00,QUEEN ST E,BROADVIEW AVE,Toronto and East York,43.658805,-79.349811,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,South Riverdale
16377,2020-03-13 08:00:00,QUEEN ST E,BROADVIEW AVE,Toronto and East York,43.658805,-79.349811,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,20 to 24,Minimal,South Riverdale
16378,2020-03-13 08:00:00,QUEEN ST E,BROADVIEW AVE,Toronto and East York,43.658805,-79.349811,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,South Riverdale
16379,2020-03-15 08:00:00,BRIMLEY RD,KINGSTON RD,Scarborough,43.718154,-79.240329,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Cyclist,50 to 54,Major,Cliffcrest
16380,2020-03-15 08:00:00,BRIMLEY RD,KINGSTON RD,Scarborough,43.718154,-79.240329,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,20 to 24,,Cliffcrest
16381,2020-03-15 08:00:00,BRIMLEY RD,KINGSTON RD,Scarborough,43.718154,-79.240329,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Passenger,20 to 24,,Cliffcrest
16382,2020-03-18 08:00:00,KINGSTON RD,BEECHGROVE DR,Scarborough,43.776423,-79.173526,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,unknown,,West Hill
16383,2020-03-18 08:00:00,KINGSTON RD,BEECHGROVE DR,Scarborough,43.776423,-79.173526,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,West Hill
16384,2020-03-18 08:00:00,KINGSTON RD,BEECHGROVE DR,Scarborough,43.776423,-79.173526,Traffic Signal,Rain,Dark,Wet,Non-Fatal Injury,Pedestrian Collisions,Passenger,20 to 24,,West Hill
16385,2020-03-19 08:00:00,MCCOWAN RD,MILNER AVE,Scarborough,43.785308,-79.256435,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,45 to 49,Major,Agincourt South-Malvern West
16386,2020-03-19 08:00:00,MCCOWAN RD,MILNER AVE,Scarborough,43.785308,-79.256435,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,55 to 59,,Agincourt South-Malvern West
16387,2020-03-19 08:00:00,MCCOWAN RD,MILNER AVE,Scarborough,43.785308,-79.256435,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Driver,40 to 44,Minor,Agincourt South-Malvern West
16388,2020-03-19 08:00:00,MCCOWAN RD,MILNER AVE,Scarborough,43.785308,-79.256435,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Truck Driver,45 to 49,,Agincourt South-Malvern West
16389,2020-03-19 08:00:00,MCCOWAN RD,MILNER AVE,Scarborough,43.785308,-79.256435,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Sideswipe,Passenger,50 to 54,Minor,Agincourt South-Malvern West
16390,2020-03-19 08:00:00,YONGE ST,CUMMER AVE,North York,43.786997,-79.417308,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,Newtonbrook East
16391,2020-03-19 08:00:00,YONGE ST,CUMMER AVE,North York,43.786997,-79.417308,Traffic Signal,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,70 to 74,Major,Newtonbrook East
16392,2020-03-19 08:00:00,BROADVIEW AVE,MONTCREST BLVD,Toronto and East York,43.673163,-79.356059,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Major,North Riverdale
16393,2020-03-19 08:00:00,BROADVIEW AVE,MONTCREST BLVD,Toronto and East York,43.673163,-79.356059,Stop Sign,Rain,"Dark, artificial",Wet,Non-Fatal Injury,Turning Movement,Driver,25 to 29,Minimal,North Riverdale
16394,2020-03-25 08:00:00,O CONNOR  DR,SUNRISE AVE,North York,43.718833,-79.304431,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Victoria Village
16395,2020-03-25 08:00:00,O CONNOR  DR,SUNRISE AVE,North York,43.718833,-79.304431,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,Victoria Village
16396,2020-03-25 08:00:00,KELVIN GROVE AVE,STEELES AVE E,Scarborough,43.822402,-79.312221,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,40 to 44,,Steeles
16397,2020-03-25 08:00:00,KELVIN GROVE AVE,STEELES AVE E,Scarborough,43.822402,-79.312221,Traffic Signal,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Major,Steeles
16398,2020-03-26 08:00:00,LASCELLES BLVD,FROBISHER AVE,Toronto and East York,43.696471,-79.400111,Stop Sign,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,35 to 39,Major,Yonge-Eglinton
16399,2020-03-29 08:00:00,MARINE PARADE DR,SHORE BREEZE  DR,Etobicoke York,43.623797,-79.477939,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,,Humber Bay Shores
16400,2020-03-29 08:00:00,MARINE PARADE DR,SHORE BREEZE  DR,Etobicoke York,43.623797,-79.477939,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,50 to 54,Major,Humber Bay Shores
16401,2020-03-30 08:00:00,KEELE ST,LAWRENCE AVE W,Etobicoke York,43.708586,-79.478023,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Truck Driver,40 to 44,,Brookhaven-Amesbury
16402,2020-03-30 08:00:00,KEELE ST,LAWRENCE AVE W,Etobicoke York,43.708586,-79.478023,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Driver,55 to 59,,Brookhaven-Amesbury
16403,2020-03-30 08:00:00,KEELE ST,LAWRENCE AVE W,Etobicoke York,43.708586,-79.478023,Traffic Signal,Rain,Daylight,Wet,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,Brookhaven-Amesbury
16404,2020-04-03 08:00:00,STEELES AVE W,ISLINGTON AVE,Etobicoke York,43.762202,-79.579898,No Control,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,Driver,25 to 29,Fatal,Mount Olive-Silverstone-Jamestown
16405,2020-04-03 08:00:00,STEELES AVE W,ISLINGTON AVE,Etobicoke York,43.762202,-79.579898,No Control,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,Driver,50 to 54,Minor,Mount Olive-Silverstone-Jamestown
16406,2020-04-03 08:00:00,STEELES AVE W,ISLINGTON AVE,Etobicoke York,43.762202,-79.579898,No Control,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,Passenger,50 to 54,Major,Mount Olive-Silverstone-Jamestown
16407,2020-04-03 08:00:00,STEELES AVE W,ISLINGTON AVE,Etobicoke York,43.762202,-79.579898,No Control,Clear,"Dark, artificial",Wet,Fatal,Turning Movement,Driver,35 to 39,Minor,Mount Olive-Silverstone-Jamestown
16408,2020-04-04 08:00:00,HINTON RD,HAREFIELD DR,Etobicoke York,43.726561,-79.569522,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Driver,25 to 29,,Rexdale-Kipling
16409,2020-04-04 08:00:00,HINTON RD,HAREFIELD DR,Etobicoke York,43.726561,-79.569522,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Cyclist Collisions,Cyclist,55 to 59,Major,Rexdale-Kipling
16410,2020-04-04 08:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,20 to 24,Major,Downsview
16411,2020-04-04 08:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,55 to 59,Minimal,Downsview
16412,2020-04-04 08:00:00,KEELE ST,SHEPPARD AVE W,North York,43.744704,-79.486408,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,20 to 24,Major,Downsview
16413,2020-04-23 08:00:00,KEELE ST,WILSON AVE,North York,43.726569,-79.482028,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,60 to 64,,Downsview
16414,2020-04-23 08:00:00,KEELE ST,WILSON AVE,North York,43.726569,-79.482028,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,60 to 64,Major,Downsview
16415,2020-04-23 08:00:00,YONGE ST,BELSIZE DR,Toronto and East York,43.700225,-79.396999,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Driver,75 to 79,,South Eglinton-Davisville
16416,2020-04-23 08:00:00,YONGE ST,BELSIZE DR,Toronto and East York,43.700225,-79.396999,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Rear End,Motorcycle Driver,60 to 64,Major,South Eglinton-Davisville
16417,2020-04-24 08:00:00,347 MORNINGSIDE AVE,,Scarborough,43.775935,-79.18922,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Cyclist,55 to 59,Major,West Hill
16418,2020-04-24 08:00:00,347 MORNINGSIDE AVE,,Scarborough,43.775935,-79.18922,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,15 to 19,,West Hill
16419,2020-04-29 08:00:00,KENNEDY RD,ELLESMERE RD,Scarborough,43.765731,-79.28104,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Dorset Park
16420,2020-04-29 08:00:00,KENNEDY RD,ELLESMERE RD,Scarborough,43.765731,-79.28104,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,65 to 69,Major,Dorset Park
16421,2020-05-01 08:00:00,PEMBROKE ST,DUNDAS ST E,Toronto and East York,43.658099,-79.372348,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,20 to 24,,Moss Park
16422,2020-05-01 08:00:00,PEMBROKE ST,DUNDAS ST E,Toronto and East York,43.658099,-79.372348,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Moss Park
16423,2020-05-01 08:00:00,PEMBROKE ST,DUNDAS ST E,Toronto and East York,43.658099,-79.372348,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Passenger,25 to 29,,Moss Park
16424,2020-05-01 08:00:00,PEMBROKE ST,DUNDAS ST E,Toronto and East York,43.658099,-79.372348,Stop Sign,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,40 to 44,Major,Moss Park
16425,2020-05-02 08:00:00,CRAWFORD ST,DUNDAS ST W,Toronto and East York,43.649356,-79.416789,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,50 to 54,,Trinity-Bellwoods
16426,2020-05-02 08:00:00,CRAWFORD ST,DUNDAS ST W,Toronto and East York,43.649356,-79.416789,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Major,Trinity-Bellwoods
16427,2020-05-02 08:00:00,12 QUEENS QUAY W,,Toronto and East York,43.641387,-79.375934,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Driver,30 to 34,,St Lawrence-East Bayfront-The Islands
16428,2020-05-02 08:00:00,12 QUEENS QUAY W,,Toronto and East York,43.641387,-79.375934,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Cyclist,30 to 34,Major,St Lawrence-East Bayfront-The Islands
16429,2020-05-02 08:00:00,12 QUEENS QUAY W,,Toronto and East York,43.641387,-79.375934,Stop Sign,Rain,Daylight,Wet,Non-Fatal Injury,Cyclist Collisions,Passenger,25 to 29,,St Lawrence-East Bayfront-The Islands
16430,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Major,Roncesvalles
16431,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,50 to 54,Minimal,Roncesvalles
16432,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,35 to 39,Minor,Roncesvalles
16433,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,Roncesvalles
16434,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,55 to 59,,Roncesvalles
16435,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,Roncesvalles
16436,2020-05-02 08:00:00,DUNDAS ST W,BLOOR ST W,Etobicoke York,43.65631,-79.452441,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Passenger,25 to 29,,Roncesvalles
16437,2020-05-02 08:00:00,BRENTCLIFFE RD,EGLINTON AVE E,North York,43.715083,-79.357372,No Control,Clear,"Dark, artificial",Dry,Non-Fatal Injury,SMV Other,Driver,50 to 54,Major,Thorncliffe Park
16438,2020-05-04 08:00:00,THE QUEENSWAY,STEPHEN DR,Etobicoke York,43.630309,-79.484218,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,40 to 44,Major,Stonegate-Queensway
16439,2020-05-04 08:00:00,THE QUEENSWAY,STEPHEN DR,Etobicoke York,43.630309,-79.484218,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,35 to 39,Minimal,Stonegate-Queensway
16440,2020-05-04 08:00:00,THE QUEENSWAY,STEPHEN DR,Etobicoke York,43.630309,-79.484218,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Turning Movement,Driver,45 to 49,Minor,Stonegate-Queensway
16441,2020-05-06 08:00:00,SPADINA AVE,BLUE JAYS WAY,Toronto and East York,43.641268,-79.393306,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Harbourfront-CityPlace
16442,2020-05-06 08:00:00,SPADINA AVE,BLUE JAYS WAY,Toronto and East York,43.641268,-79.393306,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,25 to 29,Major,Harbourfront-CityPlace
16443,2020-05-09 08:00:00,SCARBOROUGH GOLF CLUB RD,KINGSTON RD,Scarborough,43.745928,-79.209316,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,35 to 39,,Guildwood
16444,2020-05-09 08:00:00,SCARBOROUGH GOLF CLUB RD,KINGSTON RD,Scarborough,43.745928,-79.209316,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,55 to 59,Major,Guildwood
16445,2020-05-12 08:00:00,TAPSCOTT RD,MELFORD DR,Scarborough,43.807952,-79.234142,No Control,Clear,"Dark, artificial",Dry,Fatal,SMV Other,Motorcycle Driver,30 to 34,Fatal,Malvern West
16446,2020-05-13 08:00:00,LAWRENCE AVE E,FERN MEADOW RD,Scarborough,43.771643,-79.171214,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Driver,35 to 39,,West Hill
16447,2020-05-13 08:00:00,LAWRENCE AVE E,FERN MEADOW RD,Scarborough,43.771643,-79.171214,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Pedestrian,75 to 79,Fatal,West Hill
16448,2020-05-13 08:00:00,LAWRENCE AVE E,FERN MEADOW RD,Scarborough,43.771643,-79.171214,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,Minor,West Hill
16449,2020-05-13 08:00:00,LAWRENCE AVE E,FERN MEADOW RD,Scarborough,43.771643,-79.171214,No Control,Clear,Daylight,Dry,Fatal,Pedestrian Collisions,Other,unknown,Minor,West Hill
16450,2020-05-14 08:00:00,EGLINTON AVE E,CEDAR DR,Scarborough,43.743876,-79.215534,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,10 to 14,Major,Scarborough Village
16451,2020-05-14 08:00:00,EGLINTON AVE E,CEDAR DR,Scarborough,43.743876,-79.215534,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,35 to 39,Minor,Scarborough Village
16452,2020-05-14 08:00:00,EGLINTON AVE E,CEDAR DR,Scarborough,43.743876,-79.215534,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Pedestrian,50 to 54,Minor,Scarborough Village
16453,2020-05-16 08:00:00,RATHBURN RD,CENTENNIAL PARK RD,Etobicoke York,43.650893,-79.58118,No Control,Clear,Daylight,Dry,Non-Fatal Injury,SMV Other,Motorcycle Driver,20 to 24,Major,Eringate-Centennial-West Deane
16454,2020-05-19 08:00:00,QUEEN ST E,CARLAW AVE,Toronto and East York,43.660987,-79.340053,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,45 to 49,Major,South Riverdale
16455,2020-05-19 08:00:00,QUEEN ST E,CARLAW AVE,Toronto and East York,43.660987,-79.340053,Traffic Signal,Clear,Daylight,Dry,Non-Fatal Injury,Angle,Driver,40 to 44,,South Riverdale
16456,2020-05-19 08:00:00,LAWRENCE AVE E,KENNEDY RD,Scarborough,43.749427,-79.274898,Traffic Signal,Clear,Daylight,Dry,Fatal,Sideswipe,Driver,55 to 59,Fatal,Dorset Park
16457,2020-05-19 08:00:00,LAWRENCE AVE E,KENNEDY RD,Scarborough,43.749427,-79.274898,Traffic Signal,Clear,Daylight,Dry,Fatal,Sideswipe,Driver,30 to 34,Minimal,Dorset Park
16458,2020-05-19 08:00:00,BURNHAMTHORPE RD,MILL RD,Etobicoke York,43.639434,-79.583965,No Control,Clear,Daylight,Dry,Fatal,SMV Other,Motorcycle Driver,60 to 64,Fatal,Markland Wood
16459,2020-05-25 08:00:00,20 EDWARD  ST,,North York,43.656768,-79.382121,No Control,Clear,Daylight,Dry,Non-Fatal Injury,Pedestrian Collisions,Driver,30 to 34,,Yonge-Bay Corridor
